"AccessionID","system","Frequency","database","isol_env","host_species","oxygen_tolerance","dependent","oxygen_requirement","classification","Column_1","Column_2","Column_3","Column_4","Column_5","Column_6","Column_7","Phylum","P_count","Family","F_count","bact_defence_system"
"TARA_SAMEA4398027_METAG_PHDMBMMK","PT_SspABCD",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__CAJXUU01;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Saprospiraceae","g__CAJXUU01","s__","Bacteroidota",245,"Saprospiraceae",3,"Phosphorothioation"
"TARA_SAMEA4398094_METAG_DAFGDDKE","AbiE",1,"microbiomics","","","","","","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Rubritalea;s__","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Rubritalea","s__","Verrucomicrobiota",14,"Akkermansiaceae",6,"Abi"
"TARA_SAMEA4398094_METAG_DAFGDDKE","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Rubritalea;s__","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Rubritalea","s__","Verrucomicrobiota",14,"Akkermansiaceae",6,"dXTPase"
"TARA_SAMEA4398094_METAG_INJPOFNE","AbiE",2,"microbiomics","","","","","","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Oceaniferula;s__","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Oceaniferula","s__","Verrucomicrobiota",14,"Akkermansiaceae",6,"Abi"
"TARA_SAMEA4398094_METAG_INJPOFNE","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Oceaniferula;s__","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Oceaniferula","s__","Verrucomicrobiota",14,"Akkermansiaceae",6,"dXTPase"
"TARA_SAMEA4398094_METAG_OJMOCGOF","DMS_other",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6770;s__UBA6770 sp905181875","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Salibacteraceae","g__UBA6770","s__UBA6770 sp905181875","Bacteroidota",245,"Salibacteraceae",3,"DMS"
"TARA_SAMEA4398094_METAG_OJMOCGOF","RM_type_II",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6770;s__UBA6770 sp905181875","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Salibacteraceae","g__UBA6770","s__UBA6770 sp905181875","Bacteroidota",245,"Salibacteraceae",3,"RM"
"TARA_SAMEA4398111_METAG_JEHKNIFP","AbiE",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Marinomonadaceae","g__Marinomonas","s__","Pseudomonadota",498,"Marinomonadaceae",4,"Abi"
"TARA_SAMEA4398111_METAG_JEHKNIFP","DMS_other",2,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Marinomonadaceae","g__Marinomonas","s__","Pseudomonadota",498,"Marinomonadaceae",4,"DMS"
"TARA_SAMEA4398111_METAG_JEHKNIFP","RM_type_I",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Marinomonadaceae","g__Marinomonas","s__","Pseudomonadota",498,"Marinomonadaceae",4,"RM"
"TARA_SAMEA4398111_METAG_JEHKNIFP","RM_type_IV",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Marinomonadaceae","g__Marinomonas","s__","Pseudomonadota",498,"Marinomonadaceae",4,"RM"
"TARA_SAMEA4398111_METAG_JEHKNIFP","septu_type_I",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Marinomonadaceae","g__Marinomonas","s__","Pseudomonadota",498,"Marinomonadaceae",4,"Septu"
"TARA_SAMEA4398111_METAG_JEHKNIFP","wadjet_other",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinomonadaceae;g__Marinomonas;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Marinomonadaceae","g__Marinomonas","s__","Pseudomonadota",498,"Marinomonadaceae",4,"Wadjet"
"TARA_SAMEA4398111_METAG_MMEKPHGA","DMS_other",3,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"DMS"
"TARA_SAMEA4398111_METAG_MMEKPHGA","DRT_other",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"DRT"
"TARA_SAMEA4398111_METAG_MMEKPHGA","RM_type_I",2,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"RM"
"TARA_SAMEA4398111_METAG_MMEKPHGA","RM_type_IV",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"RM"
"TARA_SAMEA4398111_METAG_MMEKPHGA","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"dXTPase"
"TARA_SAMEA4398111_METAG_MMEKPHGA","darTG",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"DarTG"
"TARA_SAMEA4398111_METAG_MMEKPHGA","kiwa",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"Kiwa"
"TARA_SAMEA4398111_METAG_MMEKPHGA","qatABCD",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"qatABCD"
"TARA_SAMEA4398111_METAG_MMEKPHGA","retron_I-C",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas distincta","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Pseudoalteromonas","s__Pseudoalteromonas distincta","Pseudomonadota",498,"Alteromonadaceae",119,"Retron"
"TARA_SAMEA4398111_METAG_MPNOCJLE","AbiD",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Muricauda","s__Muricauda sp002167435","Bacteroidota",245,"Flavobacteriaceae",154,"Abi"
"TARA_SAMEA4398111_METAG_MPNOCJLE","AbiE",3,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Muricauda","s__Muricauda sp002167435","Bacteroidota",245,"Flavobacteriaceae",154,"Abi"
"TARA_SAMEA4398111_METAG_MPNOCJLE","DMS_other",2,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Muricauda","s__Muricauda sp002167435","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"TARA_SAMEA4398111_METAG_MPNOCJLE","RM_type_I",2,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Muricauda","s__Muricauda sp002167435","Bacteroidota",245,"Flavobacteriaceae",154,"RM"
"TARA_SAMEA4398111_METAG_MPNOCJLE","hachiman_type_I",2,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Muricauda","s__Muricauda sp002167435","Bacteroidota",245,"Flavobacteriaceae",154,"Hachiman"
"TARA_SAMEA4398111_METAG_MPNOCJLE","septu_type_I",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Muricauda","s__Muricauda sp002167435","Bacteroidota",245,"Flavobacteriaceae",154,"Septu"
"TARA_SAMEA4398150_METAG_DOGMCALJ","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans;s__Ascidiaceihabitans sp905182105","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Ascidiaceihabitans","s__Ascidiaceihabitans sp905182105","Pseudomonadota",498,"Rhodobacteraceae",52,"dXTPase"
"TARA_SAMEA4398150_METAG_NLDOOBLD","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__SW10","s__","Verrucomicrobiota",14,"Akkermansiaceae",6,"dXTPase"
"TARA_SAMEA4398168_METAG_EJICOMMK","AbiU",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"Abi"
"TARA_SAMEA4398168_METAG_EJICOMMK","DMS_other",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"DMS"
"TARA_SAMEA4398168_METAG_EJICOMMK","DRT_class_II",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"DRT"
"TARA_SAMEA4398168_METAG_EJICOMMK","DRT_other",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"DRT"
"TARA_SAMEA4398168_METAG_EJICOMMK","Helicase-DUF2290",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"Helicase-DUF2290"
"TARA_SAMEA4398168_METAG_EJICOMMK","cas_type_I-B1",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"CRISPR-Cas_padloc"
"TARA_SAMEA4398168_METAG_EJICOMMK","hachiman_type_I",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"Hachiman"
"TARA_SAMEA4398168_METAG_EJICOMMK","ietAS",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"ietAS"
"TARA_SAMEA4398168_METAG_EJICOMMK","lamassu_type_I",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"Lamassu"
"TARA_SAMEA4398168_METAG_EJICOMMK","shedu",1,"microbiomics","","","","","","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Leeuwenhoekiella","s__","Bacteroidota",245,"Flavobacteriaceae",154,"Shedu"
"TARA_SAMEA4398193_METAG_IINLEEHA","AbiE",2,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Alteromonas","s__Alteromonas naphthalenivorans","Pseudomonadota",498,"Alteromonadaceae",119,"Abi"
"TARA_SAMEA4398193_METAG_IINLEEHA","DMS_other",4,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Alteromonas","s__Alteromonas naphthalenivorans","Pseudomonadota",498,"Alteromonadaceae",119,"DMS"
"TARA_SAMEA4398193_METAG_IINLEEHA","RM_type_I",3,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Alteromonas","s__Alteromonas naphthalenivorans","Pseudomonadota",498,"Alteromonadaceae",119,"RM"
"TARA_SAMEA4398193_METAG_IINLEEHA","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Alteromonas","s__Alteromonas naphthalenivorans","Pseudomonadota",498,"Alteromonadaceae",119,"dXTPase"
"TARA_SAMEA4398193_METAG_IINLEEHA","qatABCD",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas naphthalenivorans","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Alteromonadaceae","g__Alteromonas","s__Alteromonas naphthalenivorans","Pseudomonadota",498,"Alteromonadaceae",119,"qatABCD"
"TARA_SAMEA4398238_METAG_AIJMAKNN","DMS_other",2,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Yoonia","s__","Pseudomonadota",498,"Rhodobacteraceae",52,"DMS"
"TARA_SAMEA4398238_METAG_AIJMAKNN","RM_type_I",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Yoonia","s__","Pseudomonadota",498,"Rhodobacteraceae",52,"RM"
"TARA_SAMEA4398238_METAG_AIJMAKNN","RM_type_IV",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Yoonia","s__","Pseudomonadota",498,"Rhodobacteraceae",52,"RM"
"TARA_SAMEA4398238_METAG_AIJMAKNN","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Yoonia","s__","Pseudomonadota",498,"Rhodobacteraceae",52,"dXTPase"
"TARA_SAMEA4398238_METAG_AIJMAKNN","mza",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Rhodobacterales","f__Rhodobacteraceae","g__Yoonia","s__","Pseudomonadota",498,"Rhodobacteraceae",52,"Mza"
"TARA_SAMEA4398238_METAG_BBIMKEDM","DMS_other",2,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Francisellales","f__Francisellaceae","g__","s__","Pseudomonadota",498,"Francisellaceae",3,"DMS"
"TARA_SAMEA4398238_METAG_BBIMKEDM","PrrC",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Francisellales","f__Francisellaceae","g__","s__","Pseudomonadota",498,"Francisellaceae",3,"Abi"
"TARA_SAMEA4398238_METAG_BBIMKEDM","RM_type_I",2,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Francisellales","f__Francisellaceae","g__","s__","Pseudomonadota",498,"Francisellaceae",3,"RM"
"TARA_SAMEA4398238_METAG_BBIMKEDM","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Francisellales","f__Francisellaceae","g__","s__","Pseudomonadota",498,"Francisellaceae",3,"dXTPase"
"TARA_SAMEA4398238_METAG_BBIMKEDM","pycsar_effector",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Francisellales","f__Francisellaceae","g__","s__","Pseudomonadota",498,"Francisellaceae",3,"Pycsar"
"TARA_SAMEA4398238_METAG_BBIMKEDM","pycsar_other",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__;s__","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Francisellales","f__Francisellaceae","g__","s__","Pseudomonadota",498,"Francisellaceae",3,"Pycsar"
"TARA_SAMEA4398238_METAG_DNPPHHEA","AbiE",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"Abi"
"TARA_SAMEA4398238_METAG_DNPPHHEA","DMS_other",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"DMS"
"TARA_SAMEA4398238_METAG_DNPPHHEA","II-C",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"CRISPR-Cas_cctyper"
"TARA_SAMEA4398238_METAG_DNPPHHEA","RM_type_II",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"RM"
"TARA_SAMEA4398238_METAG_DNPPHHEA","cas_type_II-C",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"CRISPR-Cas_padloc"
"TARA_SAMEA4398238_METAG_DNPPHHEA","cbass_type_IIs",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"CBASS"
"TARA_SAMEA4398238_METAG_DNPPHHEA","dXTPase",1,"microbiomics","","","","","","d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__GCA-2731375;f__GCA-2731375;g__;s__","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__GCA-2731375","f__GCA-2731375","g__","s__","Pseudomonadota",498,"GCA-2731375",1,"dXTPase"
